popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,title
31,162.16,0.65,0.5429999999999999,0.439,0,7,0.454,-6.229,major,0.034,116.193,4,0.5589999999999999,Siboney
66,267.3,0.644,0.518,0.276,0.136,2,0.35600000000000004,-15.953,major,0.038,75.263,4,0.108,Sick of Losing Soulmates
82,173.84,0.00277,0.6729999999999999,0.71,0,8,0.55,-6.744,major,0.0324,110.017,4,0.54,Side Effects
70,173.613,0.00277,0.6729999999999999,0.71,0,8,0.55,-6.744,major,0.0324,110.017,4,0.54,Side Effects (feat. Emily Warren)
84,226.16,0.0513,0.65,0.736,0,6,0.235,-5.84,minor,0.229,159.174,4,0.612,Side To Side
48,198.383,0.272,0.6629999999999999,0.6970000000000001,0.00886,0,0.153,-5.502999999999999,major,0.0508,180.035,4,0.873,Sidestep
42,218.933,0.126,0.75,0.6,0.0214,2,0.0727,-5.518,minor,0.0327,126.003,4,0.701,Siempre Es Viernes En Mi Corazón
66,188.733,0.112,0.804,0.745,0,4,0.0924,-5.805,minor,0.0744,95.024,4,0.512,Siente El Boom
65,166.053,0.0251,0.823,0.513,0,1,0.0979,-6.382000000000001,major,0.0414,104.992,4,0.04,SIGNS (Feat. 24hrs)
41,252.759,0.937,0.477,0.153,7.74e-6,4,0.107,-14.895,major,0.0374,127.999,4,0.315,Silent All These Years
39,193.469,0.236,0.665,0.805,0,7,0.0942,-2.682,minor,0.243,95.495,4,0.605,Silueta
65,235.218,0.0518,0.775,0.818,0,7,0.114,-8.687000000000001,major,0.16399999999999998,97.06,3,0.826,Simarik
41,301.714,0.0725,0.49,0.564,0,1,0.11,-3.82,minor,0.0299,80.337,4,0.203,Simple Pleasures
65,228.48,0.616,0.631,0.402,0.0114,5,0.0892,-11.125,major,0.0286,78,4,0.598,Simple Song
45,255.4,0.0133,0.546,0.878,0,7,0.135,-5.1370000000000005,major,0.0525,119.945,4,0.35,Simple Song
52,221.818,0.00149,0.65,0.956,0.841,1,0.545,-4.183,major,0.0625,131.985,4,0.157,Simulator
55,195.666,0.161,0.672,0.779,0,11,0.152,-5.249,major,0.0285,97.017,4,0.725,Sin Despertar
50,143.853,0.835,0.802,0.523,1.26e-6,2,0.0817,-6.479,major,0.0383,105.071,4,0.631,Sin Ti
13,373.005,0.147,0.713,0.733,2.15e-5,11,0.0503,-4.54,minor,0.0576,94.198,4,0.745,Sin Vergüenza
66,188.96,0.00168999999999999,0.664,0.741,0.0502,0,0.113,-5.391,major,0.0343,131.006,4,0.409,Since U Been Gone
72,193.213,0.0383,0.426,0.584,0,1,0.188,-5.292999999999999,major,0.29600000000000004,193.437,4,0.272,Single Ladies (Put a Ring on It)
51,180.613,0.16399999999999998,0.716,0.76,0,7,0.127,-5.126,major,0.0299,100.002,4,0.695,Singles You Up - Stripped
9,140.487,0.967,0.422,0.434,0.0132,3,0.106,-10.173,minor,0.226,81.695,4,0.309,singularita t
18,223.386,0.201,0.594,0.716,2.14e-4,7,0.17,-7.285,major,0.0471,92.327,4,0.741,Sinner's Prayer
19,172.8,0.99,0.8490000000000001,0.113,9.38e-5,4,0.15,-16.883,major,0.156,96.318,4,0.7829999999999999,Sioux city sue
71,234.093,0.16,0.5760000000000001,0.579,0,6,0.0777,-9.628,major,0.0769,106.978,4,0.947,Sir Duke
37,207.301,0.00891,0.71,0.705,0.16,7,0.177,-7.417000000000001,major,0.0345,119.986,4,0.34,Siren Song - Radio Edit
48,259.413,0.00426,0.525,0.93,1.3699999999999998e-5,2,0.107,-4.3660000000000005,major,0.0546,154.113,4,0.782,Sirens
2,192.493,0.0941,0.5489999999999999,0.621,0,8,0.104,-8.808,minor,0.249,81.98,4,0.141,Sirens
50,266.277,0.416,0.255,0.479,0.579,7,0.103,-9.643,major,0.031,136.827,4,0.0609,Sirens
65,133.6,0.917,0.453,0.0287,1.13e-4,8,0.101,-22.37,major,0.136,187.229,3,0.473,Sister
79,243.146,0.117,0.638,0.738,3.84e-4,6,0.6890000000000001,-4.976,minor,0.0292,97.021,4,0.657,Sit Next to Me
70,190.72,0.173,0.68,0.738,3.6e-4,6,0.37,-4.881,minor,0.0331,105.015,4,0.675,Sit Next to Me - Stereotypes Remix
33,271.493,0.106,0.624,0.787,0.8740000000000001,2,0.13,-11.531,major,0.0311,140.014,4,0.26,Situation Critical
71,237.573,0.129,0.772,0.504,0,6,0.125,-8.219,minor,0.0761,140.035,4,0.244,Six Feet Under
58,282.146,0.33399999999999996,0.402,0.476,0.0701,0,0.0947,-8.823,major,0.0289,86.06,4,0.16399999999999998,Six Years
71,178.333,0.0147,0.7070000000000001,0.531,2.11e-6,1,0.175,-7.013999999999999,major,0.0273,106.992,4,0.417,Sixteen
56,158.306,0.7959999999999999,0.693,0.324,0,11,0.246,-15.085,major,0.205,144.14,4,0.382,Sixteen Tons
33,177.626,0.618,0.7979999999999999,0.312,0,11,0.14400000000000002,-16.142,minor,0.075,135.395,4,0.388,Sixteen Tons
67,204,6.790000000000001e-5,0.487,0.9,0,0,0.358,-4.417,major,0.0482,149.937,4,0.484,Sk8er Boi
50,189.873,0.0547,0.6759999999999999,0.84,0,6,0.194,-4.67,minor,0.0545,110.026,4,0.284,Skin 2 Skin
79,259.333,0.173,0.674,0.506,0,6,0.0866,-10.532,major,0.0434,145.965,4,0.183,Sky Walker
63,221.293,0.14800000000000002,0.573,0.581,0,7,0.128,-3.325,major,0.0276,103.82,4,0.188,Skyscraper
46,140.033,0.366,0.7879999999999999,0.726,0.6729999999999999,2,0.131,-7.247000000000001,minor,0.436,130.197,3,0.643,SKYVUE
0,324,3.48e-4,0.5429999999999999,0.949,0.146,5,0.0955,-2.639,minor,0.203,140.006,4,0.3,Skyward II
14,206.013,0.748,0.745,0.509,3.83e-6,11,0.0765,-10.127,major,0.103,126.065,4,0.365,Slacks
34,146.493,0.00534,0.628,0.551,0,2,0.0567,-7.512,major,0.249,203.778,4,0.484,Sleep
52,180.067,0.0662,0.574,0.53,5.3200000000000006e-5,0,0.145,-7.26,major,0.0453,153.937,4,0.393,Sleep Baby Sleep
48,201,0.932,0.188,0.412,0.892,7,0.171,-15.004,major,0.0793,86.93299999999999,4,0.134,Sleep Navigator
33,211.851,0.298,0.391,0.442,0,0,0.13,-8.076,major,0.0347,142.56,4,0.246,Sleep On The Floor
50,194.138,0.00171,0.804,0.5820000000000001,0,0,0.253,-6.43,minor,0.29600000000000004,153.046,4,0.212,Sleepin (feat. YoungBoy Never Broke Again)
59,155.041,0.995,0.493,0.0637,0.922,7,0.102,-21.522,major,0.0757,77.899,4,0.0694,Sleepless
52,175.08,0.425,0.575,0.971,3.4e-6,8,0.105,-3.261,major,0.11,106.052,4,0.764,Sleepyhead
25,177.106,0.5760000000000001,0.7140000000000001,0.446,8.9399999999999e-4,10,0.0798,-10.304,major,0.0323,107.313,4,0.625,Slide off of Your Satin Sheets
58,204.06,0.0574,0.838,0.573,0,1,0.104,-6.279,major,0.275,85.493,4,0.34600000000000003,Slime (feat. Smokepurpp & Lil Yachty)
48,134.068,0.123,0.604,0.8,0,10,0.309,-5.343,major,0.0366,144.93200000000002,4,0.7829999999999999,Slip
81,304.041,0.307,0.92,0.674,0,1,0.104,-5.662000000000001,minor,0.264,141.967,4,0.741,Slippery (feat. Gucci Mane)
52,240.96,0.21600000000000005,0.637,0.851,0.0365,9,0.68,-8.127,minor,0.0437,110.892,4,0.84,Slippery People - Live
36,219.437,0.046,0.527,0.785,0.967,4,0.111,-12.161,major,0.0418,139.999,4,0.519,Sloth
62,232.706,0.835,0.611,0.313,3.15e-4,4,0.111,-10.242,major,0.0339,134.858,3,0.37799999999999995,Slow Dancing in a Burning Room - Acoustic
87,209.273,0.544,0.515,0.479,0.00598,3,0.191,-7.457999999999999,major,0.0261,88.964,4,0.284,SLOW DANCING IN THE DARK
49,261.546,0.116,0.52,0.7170000000000001,0,6,0.249,-3.006,minor,0.389,135.55,5,0.7040000000000001,Slow Down (feat. Wiz Kid)
72,188.174,0.011,0.735,0.423,0,0,0.0553,-6.652,major,0.0459,85.899,4,0.85,Slow Hands
39,305.346,0.928,0.423,0.0657,1.4e-6,1,0.0922,-14.421,major,0.0386,98.489,3,0.105,Slow It Down
61,316.053,0.369,0.569,0.7440000000000001,0,2,0.256,-5.757000000000001,minor,0.181,145.063,4,0.59,Slow Jamz
43,109.882,0.7120000000000001,0.44,0.138,2.68e-5,1,0.139,-22.792,major,0.0367,77.377,4,0.489,Small
56,177.986,0.218,0.627,0.6970000000000001,0,8,0.0733,-6.61,major,0.0266,154.086,4,0.933,Small Town Saturday Night
81,301.92,2.55e-5,0.502,0.912,1.73e-4,1,0.106,-4.556,major,0.0564,116.761,4,0.72,Smells Like Teen Spirit
61,189.66,0.573,0.735,0.43,0,9,0.111,-9.532,major,0.0349,129.942,4,0.522,Smoke Filled Room - Acoustic Session
48,182.5,0.255,0.552,0.833,0,5,0.16899999999999998,-4.895,minor,0.402,192.012,4,0.627,Smoke in My Eyes
51,210.126,0.181,0.7140000000000001,0.314,0.877,6,0.11,-8.542,major,0.0409,81.993,4,0.5710000000000001,Smokeloud
16,187.253,0.826,0.541,0.377,0,10,0.064,-9.95,minor,0.0583,117.965,4,0.596,Smooth Sailing
51,168.066,0.546,0.58,0.519,0.867,1,0.0959,-12.858,major,0.0372,97.314,4,0.0384,Snake Song
71,274.386,0.00647,0.835,0.757,0,8,0.29,-5.029,minor,0.23,82.038,4,0.626,Snap Yo Fingers
81,335.066,0.127,0.4320000000000001,0.895,1.16e-5,11,0.141,-3.682,major,0.0504,104.458,4,0.625,Snow (Hey Oh)
44,75.226,0.00485,0.69,0.682,0.795,3,0.0569,-7.281000000000001,minor,0.0393,88.031,4,0.8690000000000001,Snow in June
64,179.067,0.57,0.58,0.469,0.0122,4,0.193,-10.02,major,0.0332,152.86700000000002,4,0.56,So Cool
67,240.026,0.0278,0.725,0.64,0,5,0.099,-7.905,minor,0.332,166.02900000000002,3,0.915,"So Fresh, So Clean"
42,302.786,0.0033799999999999898,0.441,0.8490000000000001,1.69e-6,6,0.348,-5.0280000000000005,major,0.0347,96.01,4,0.121,So Now You Know
61,169.996,0.00193,0.723,0.875,3.7e-5,5,0.126,-4.603,minor,0.0748,122.979,4,0.435,So Real (Warriors) (feat. Jess Glynne)
38,207.186,0.246,0.452,0.574,0,6,0.18899999999999997,-8.336,major,0.31,92.791,4,0.58,So Sick
37,291.724,0.00101,0.499,0.945,0.872,2,0.263,-4.457,minor,0.0388,174.00099999999998,4,0.889,So Strong
84,197.893,0.7979999999999999,0.397,0.303,4.16e-6,1,0.0824,-10.413,major,0.11,170.22,3,0.17,Sober
44,252.826,0.35600000000000004,0.504,0.708,0.0204,7,0.113,-10.991,minor,0.0407,167.808,4,0.964,Sobredosis
51,297.64,0.0119,0.591,0.741,2.32e-5,11,0.14400000000000002,-7.039,major,0.033,132.082,4,0.416,Sobreviviré
70,255.608,0.594,0.841,0.644,0.00402,9,0.142,-3.284,minor,0.083,108.003,4,0.8809999999999999,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)"
50,366.2,0.275,0.644,0.519,0.0192,10,0.0793,-8.895,major,0.0373,117.739,4,0.453,Sofrito
18,287.12,0.993,0.603,0.224,0.0323,4,0.107,-10.097,minor,0.0337,87.74799999999999,4,0.385,Sogand
56,223.826,0.385,0.797,0.6579999999999999,0,6,0.109,-5.737,minor,0.228,131.99,4,0.43,Solitaire
68,177.6,0.982,0.499,0.156,0.903,5,0.0994,-14.478,minor,0.0527,117.447,4,0.0613,Solitude
60,277.568,0.0948,0.585,0.872,0.913,4,0.204,-9.458,minor,0.0384,120.013,4,0.223,Solo
45,211.957,0.0932,0.778,0.562,0.0357,0,0.14,-6.558,minor,0.0431,130.004,4,0.785,Sométeme
41,160.72,0.425,0.598,0.4920000000000001,0,7,0.327,-8.027000000000001,major,0.0339,113.514,4,0.846,Sombras nada mas
40,168.36,0.314,0.638,0.447,0.1,9,0.0727,-16.227999999999998,major,0.0276,97.534,4,0.81,Some Broken Hearts Never Mend - Single Version
74,222.466,0.0705,0.586,0.525,0,0,0.0729,-8.968,major,0.498,126.51,4,0.491,Some Kind Of Drug
40,210.093,0.0737,0.522,0.7390000000000001,0,9,0.174,-3.22,major,0.0307,91.047,4,0.308,Some Kind Of Rage
72,277.04,0.0178,0.672,0.738,6.75e-5,0,0.0927,-7.045,major,0.0506,107.938,4,0.392,Some Nights
57,156.585,0.614,0.752,0.403,1.35e-4,6,0.109,-7.876,minor,0.128,82.023,4,0.384,Some Nights
42,254.48,0.0677,0.487,0.867,0,8,0.0905,-3.81,major,0.0767,112.023,4,0.6759999999999999,Somebody - Fluencee Remix
52,177.786,0.16399999999999998,0.7509999999999999,0.867,2.51e-4,11,0.22,-2.464,minor,0.0755,121.924,4,0.726,Somebody New (feat. Sultan + Shepard)
67,198.658,0.43,0.5589999999999999,0.379,0,5,0.0649,-7.217,minor,0.0955,172.095,4,0.7909999999999999,Somebody Special
79,285.04,0.892,0.5589999999999999,0.33,0,9,0.0975,-8.251,major,0.0285,135.109,4,0.285,Someone Like You
40,136.062,0.828,0.573,0.197,0.0416,5,0.0816,-14.483,major,0.0364,118.722,4,0.174,Someone Who Will Talk About Anything
7,169.586,0.0527,0.68,0.888,2.82e-6,9,0.0575,-5.308,major,0.055,90.076,4,0.484,Somethin' Bad - [duet with Carrie Underwood]
59,220,0.722,0.809,0.33799999999999997,0.34,11,0.113,-11.03,minor,0.0349,120.066,4,0.508,Something About You
44,210.893,8.14e-6,0.359,0.936,0,6,0.75,-4.458,minor,0.0927,159.994,4,0.35,Something Better
2,161.44,0.00779,0.6990000000000001,0.8540000000000001,0,7,0.138,-3.874,minor,0.0427,112.027,4,0.747,Something Big
79,247.626,0.0306,0.607,0.649,2.46e-5,11,0.174,-6.695,minor,0.0362,102.996,4,0.505,Something Just Like This
50,178.146,6.96e-5,0.477,0.96,0,9,0.34,-3.856,major,0.0857,93.039,4,0.413,Something New
53,203.333,0.55,0.41,0.598,0.00274,2,0.092,-8.515,major,0.0405,76.445,4,0.262,Something On Your Mind
62,262.736,0.105,0.445,0.563,2.71e-4,7,0.179,-8.904,major,0.0315,94.978,4,0.204,Sometimes
33,510.4,0.833,0.568,0.757,0.0488,5,0.713,-5.341,major,0.0608,76.169,4,0.745,Son Cuero Y Boogaloo
3,225.76,0.5,0.53,0.943,0.232,7,0.932,-6.025,major,0.0489,144.749,4,0.778,Son Of A Gun
48,145.946,0.16899999999999998,0.5579999999999999,0.636,0,4,0.0984,-6.992000000000001,major,0.0494,90.595,4,0.721,Son Of A Preacher Man
11,184.333,0.00698,0.519,0.7829999999999999,5.03e-4,9,0.238,-6.261,major,0.0254,96.019,4,0.259,Son Of Sam
71,190.389,0.154,0.585,0.82,6.65e-6,2,0.0868,-3.2119999999999997,major,0.0734,174.041,4,0.621,Song About You
51,598.853,0.114,0.5379999999999999,0.691,0.02799999999999999,10,0.62,-10.669,minor,0.0784,108.242,4,0.265,Sonido Bestial
25,217.461,0.135,0.625,0.674,0,9,0.0478,-5.271,major,0.0362,145.88,4,0.866,Sophia
27,152.332,0.00613,0.657,0.603,0.867,8,0.118,-9.779,minor,0.0393,152.00799999999998,4,0.483,Sophomore
51,211.945,0.0284,0.498,0.935,8.1e-5,7,0.0772,-4.266,major,0.0408,159.984,4,0.752,Sorry
59,200.786,0.0797,0.654,0.76,0,0,0.299,-3.669,minor,0.045,99.945,4,0.41,Sorry
45,307.096,0.35600000000000004,0.8440000000000001,0.591,0,6,0.191,-7.147,minor,0.0501,127.011,4,0.142,Sorry
65,165.697,0.715,0.618,0.255,0,7,0.0958,-12.5,major,0.0396,85.943,4,0.547,Sorry
41,228,0.643,0.593,0.37,0.873,11,0.0805,-16.48,major,0.0412,79.992,4,0.512,Sorry - Spa Version
63,159,0.263,0.79,0.41,0.00314,0,0.174,-13.241,major,0.0343,112.345,4,0.815,Soul Man
44,130.285,0.444,0.6779999999999999,0.27899999999999997,0.852,9,0.0874,-14.645,minor,0.0487,140.09799999999998,5,0.445,SoulFourtyFive
5,190.933,0.0609,0.8370000000000001,0.8290000000000001,0.246,10,0.0709,-7.242999999999999,minor,0.125,104.338,4,0.722,Soun tha mi primer amor
66,258.506,0.124,0.794,0.95,7.709999999999999e-5,1,0.133,-8.78,major,0.294,94.984,4,0.324,Sound of da Police
52,245.186,4.39e-4,0.581,0.966,1.1499999999999e-4,7,0.0752,-6.117000000000001,major,0.117,94.992,4,0.53,Soundboy Killa
43,201.204,0.297,0.6659999999999999,0.991,2.22e-5,11,0.395,-1.704,minor,0.311,154.97799999999998,4,0.797,Soundclash
71,203.901,0.0271,0.662,0.8029999999999999,0.0511,11,0.127,-7.19,major,0.0447,126.059,4,0.11,Source
59,224.386,0.24,0.821,0.825,1.1599999999999e-4,0,0.0562,-3.358,minor,0.0523,130.743,4,0.924,Soy Peor - Mambo Remix
36,240,7.62e-5,0.737,0.662,0.204,6,0.0496,-7.497000000000001,major,0.0441,128.005,4,0.888,Space Palace
0,156.48,0.8690000000000001,0.589,0.604,2.46e-6,4,0.684,-18.562,minor,0.941,111.968,4,0.197,Space Program
51,226,2.22e-4,0.5379999999999999,0.948,0.775,4,0.281,-4.669,minor,0.045,126.969,4,0.0363,Spaceman
71,167.079,0.322,0.518,0.8420000000000001,0,10,0.101,-1.816,major,0.0828,125.854,4,0.375,Spaceship (feat. Uffie)
49,217.2,0.14400000000000002,0.847,0.674,1.42e-5,1,0.0842,-5.836,minor,0.0896,137.035,4,0.8029999999999999,Spaceships
11,208.007,0.102,0.6679999999999999,0.693,0.125,6,0.113,-10.38,major,0.11,159.99,4,0.259,Spald-Tascy
8,164.118,0.3,0.7959999999999999,0.585,3.23e-6,3,0.327,-9.815,major,0.0338,127.252,4,0.87,Spanish Grease
24,195.8,0.003,0.473,0.96,3.74e-4,4,0.34600000000000003,-6.444,minor,0.0766,124.867,4,0.301,Sparky's Dream
39,388.905,0.0099,0.645,0.924,0.847,1,0.393,-6.492999999999999,major,0.155,138.05200000000002,4,0.068,Spartan Force
32,188.906,0.0208,0.5760000000000001,0.88,8.99e-5,8,0.33399999999999996,-2.01,minor,0.126,87.969,4,0.514,Speakerbox (feat. Ohana Bam & Lafa Taylor) - F8 Remix
44,176.186,0.183,0.795,0.409,0.00108,9,0.112,-10.134,minor,0.0859,120.095,4,0.518,Special Affair
35,208.081,2.09e-5,0.198,0.995,1.11e-6,10,0.35700000000000004,-1.626,minor,0.141,170.02,4,0.331,Speechless / Deaf
45,253.178,0.156,0.7859999999999999,0.517,3.43e-5,8,0.103,-11.622,major,0.16699999999999998,89.141,4,0.287,Spirit
24,242.893,0.0939,0.537,0.606,0.00558999999999999,2,0.11,-7.047999999999999,major,0.0347,128.73,4,0.5820000000000001,Spirit In The Sky
64,230.713,0.00935,0.947,0.462,0.0457,11,0.33,-5.336,minor,0.18899999999999997,127.991,4,0.414,Spooky Scary Skeletons - Remix
67,192.731,0.0215,0.7290000000000001,0.899,0.00118,0,0.116,-4.757,major,0.191,121.97,4,0.623,Spread Love (Paddington) [feat. DVNO]
53,228.965,0.525,0.508,0.514,0.8809999999999999,9,0.0961,-11.14,minor,0.0296,139.993,4,0.263,Springflower
39,199.699,0.0439,0.7070000000000001,0.4429999999999999,6.32e-6,1,0.506,-7.401,major,0.0314,94.001,4,0.293,Spy Candy
58,174,0.951,0.196,0.0443,0.915,2,0.134,-24.841,major,0.0415,89.772,4,0.0395,St Germain 54
54,137.364,0.14400000000000002,0.7140000000000001,0.843,0,8,0.768,-5.519,minor,0.263,121.953,4,0.687,Stain (feat. Ski Mask the Slumpgod & Smokepurpp)
36,248.426,0.00821,0.401,0.951,3.63e-5,1,0.203,-4.2,major,0.0558,150.501,4,0.27699999999999997,Stained Silver
64,478.173,0.575,0.34600000000000003,0.335,0.00674,7,0.185,-12.453,major,0.0339,84.204,4,0.213,Stairway To Heaven
16,192.96,0.435,0.65,0.732,0,4,0.093,-10.042,major,0.0289,109.292,4,0.919,Stand - Remastered
63,211.666,0.29,0.632,0.556,0.0215,9,0.0779,-10.138,major,0.0288,104.996,4,0.633,Stand By Me - Remastered
40,236.896,0.00577,0.454,0.887,0.00402,1,0.166,-7.234,major,0.0577,174.074,4,0.131,Stand By You
62,283.236,0.732,0.476,0.44,0.023,9,0.0773,-8.198,minor,0.0371,149.389,3,0.161,Stand Still
42,230.571,0.418,0.768,0.589,0,1,0.0822,-8.781,major,0.46,139.441,4,0.423,Standard
31,189.573,0.906,0.512,0.295,0.0131,2,0.141,-14.377,major,0.0344,97.955,4,0.579,Standing In The Shadows
41,240.562,0.611,0.721,0.5760000000000001,0,10,0.105,-5.181,minor,0.117,81.988,4,0.563,Star
49,338.869,0.0712,0.32899999999999996,0.932,0.6990000000000001,9,0.293,-4.919,major,0.0531,144.05700000000002,4,0.394,Star Roving
85,230.453,0.141,0.6779999999999999,0.588,6.35e-6,7,0.13699999999999998,-7.015,major,0.276,186.005,4,0.486,Starboy
82,236.853,0.152,0.677,0.49700000000000005,0,5,0.0911,-5.763,major,0.0809,99.137,4,0.419,Stargazing
91,270.714,0.00947,0.487,0.789,4.05e-6,8,0.18899999999999997,-3.69,major,0.044,150.007,4,0.0564,STARGAZING
73,254.293,0.166,0.486,0.45,2.06e-6,5,0.54,-10.298,major,0.0267,100.456,4,0.55,Starman - 2012 Remastered Version
36,204.093,0.128,0.897,0.524,0,8,0.119,-3.528,major,0.095,127.072,4,0.133,STARS
62,217.974,0.68,0.5529999999999999,0.34299999999999997,3.5000000000000004e-6,10,0.122,-9.466,major,0.0407,66.543,3,0.21600000000000005,Start Again
53,340.186,0.00411,0.373,0.755,7.99e-4,2,0.0635,-7.574,major,0.103,111.813,4,0.57,Start Choppin'
45,173.16,0.0425,0.79,0.531,0,8,0.266,-6.968,major,0.197,86.306,4,0.479,Started From the Bottom
63,227.097,0.39,0.7509999999999999,0.394,0,7,0.121,-6.56,major,0.0519,135.89600000000002,4,0.12,Starting Over
82,181.88,0.37799999999999995,0.7290000000000001,0.615,0,4,0.105,-4.238,major,0.0647,99.989,4,0.508,Starving
0,257.184,0.254,0.457,0.63,4.78e-5,2,0.984,-11.013,major,0.0548,126.137,4,0.596,Statesboro Blues
59,94.906,0.8420000000000001,0.555,0.404,0,7,0.218,-14.187,minor,0.0621,120.509,4,0.736,Stay
76,240.706,0.938,0.621,0.306,6.709999999999999e-5,9,0.129,-9.78,minor,0.0268,111.926,4,0.0853,Stay
41,211.87,0.7340000000000001,0.6709999999999999,0.513,0.0322,9,0.0788,-7.825,minor,0.0487,136.028,4,0.435,Stay
84,204.426,0.414,0.479,0.468,0,5,0.14800000000000002,-5.396,major,0.0274,85.913,4,0.35,Stay
43,205.714,0.00187,0.461,0.914,0.214,6,0.0728,-3.856,major,0.0389,174.987,4,0.185,Stay - Maduk Remix
64,192.052,0.0565,0.838,0.482,0,5,0.193,-9.25,minor,0.0917,130.037,4,0.67,"Stay ""100"""
54,205.469,0.14800000000000002,0.71,0.695,1.35e-6,0,0.132,-7.007999999999999,major,0.0405,120.007,4,0.455,Stay a Little Longer
30,266.906,0.7020000000000001,0.716,0.301,0.145,6,0.0885,-12.081,major,0.0365,129.997,4,0.32899999999999996,Stay Alive
45,117.968,0.436,0.902,0.0713,0.7390000000000001,3,0.0716,-23.482,minor,0.0747,87.993,4,0.5539999999999999,Stay Late
60,210.612,0.209,0.6629999999999999,0.589,5.99e-4,6,0.109,-8.091000000000001,minor,0.191,97.949,4,0.412,Stay Open
61,261.64,0.755,0.746,0.422,0.117,9,0.104,-11.769,minor,0.0352,93.002,4,0.604,Stay the Night
56,174.373,0.8079999999999999,0.529,0.0964,0.0628,0,0.7090000000000001,-22.052,major,0.0459,151.286,4,0.142,Stay With Me - Live From Spotify Berlin
67,212.5,0.0298,0.5770000000000001,0.615,0,1,0.0969,-8.741,major,0.13,94.05,4,0.112,Stay Woke (feat. Miguel)
65,157.004,0.0754,0.5720000000000001,0.713,0,5,0.226,-4.8260000000000005,major,0.0406,89.99600000000001,4,0.5589999999999999,Stay Young
41,195.853,2.33e-4,0.459,0.954,0,3,0.341,-3.721,major,0.0478,92.483,4,0.7040000000000001,Steadily
11,177.094,0.153,0.779,0.6709999999999999,1.12e-5,9,0.115,-5.829,major,0.0814,104.953,4,0.718,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)
64,215.266,0.00865,0.534,0.605,0.00826,9,0.0781,-4.3660000000000005,major,0.113,123.003,4,0.56,"Steady, As She Goes"
55,303.106,4.1e-5,0.358,0.981,6.74e-4,2,0.184,-4.572,major,0.116,165.02700000000002,4,0.262,Steambreather
22,130.506,0.449,0.7390000000000001,0.466,1.5399999999999998e-5,2,0.0835,-13.419,major,0.032,124.18,4,0.947,Steel Guitar Rag
66,251.626,0.591,0.624,0.7240000000000001,7.79e-6,10,0.101,-7.1129999999999995,major,0.101,78.008,4,0.624,Step
63,267.293,0.0274,0.787,0.63,6.69e-6,0,0.161,-12.295,major,0.0609,125.347,4,0.882,Step by Step
34,168.24,0.262,0.61,0.518,0,4,0.0766,-15.036,major,0.0288,97.707,4,0.897,Step That Step
4,177.191,1.72e-4,0.579,0.695,0.79,0,0.126,-6.477,major,0.0449,160.14600000000002,4,0.18899999999999997,Step Up Your Game
57,216.706,0.597,0.644,0.667,0,7,0.12,-5.7410000000000005,major,0.0306,125.86,4,0.412,Sticks And Stones
79,270.586,0.177,0.821,0.774,6.76e-4,11,0.0577,-3.418,major,0.235,93.425,4,0.547,Still D.R.E.
44,270.56,0.214,0.8079999999999999,0.83,4.73e-5,6,0.0677,-2.806,major,0.257,93.46,4,0.459,Still D.R.E. - Album Version (Edited)
47,201.691,0.013,0.585,0.792,0,1,0.126,-6.541,major,0.398,174.96400000000003,4,0.752,Still Dipset (feat. Juelz Santana & Avon Carter)
53,236.12,0.19,0.902,0.653,9.83e-4,4,0.0895,-5.425,minor,0.284,94.069,4,0.863,Still Not a Player (feat. Joe)
1,196.586,0.00773,0.46,0.981,0,1,0.276,-2.725,minor,0.156,139.024,4,0.266,STILL SWINGIN
60,271.053,0.0361,0.86,0.861,4.07e-5,6,0.113,-7.131,minor,0.307,143.184,4,0.79,Still Tippin' (feat. Slim Thug and Paul Wall)
59,175.615,0.122,0.518,0.795,0,0,0.29100000000000004,-4.2860000000000005,major,0.0382,106.979,3,0.513,Still Wondering
63,246,0.913,0.636,0.233,1.4e-6,0,0.101,-9.381,major,0.0318,129.759,4,0.16,Stitches
40,191.64,0.0054,0.568,0.746,0,7,0.162,-5.437,major,0.0462,125.04,4,0.409,Stockholm
59,137.638,0.8290000000000001,0.434,0.211,0,10,0.104,-9.371,major,0.0506,170.597,4,0.202,Stolen Moments
36,191.307,0.5,0.41,0.462,0,8,0.0975,-7.534,major,0.0515,139.861,3,0.354,Stone Cold
43,137.377,0.03,0.917,0.509,0.0117,1,0.109,-6.877999999999999,major,0.0741,139.996,4,0.591,STONE COLD
64,254.8,0.0571,0.8370000000000001,0.478,0.00129,6,0.0569,-5.861000000000001,minor,0.0627,78.74600000000001,4,0.81,Stone Love
51,209.826,0.12,0.511,0.524,0.073,1,0.237,-8.342,major,0.0303,85.03,4,0.491,Stop (WWW) - Radio Edit
62,249.756,0.0127,0.662,0.73,0,10,0.203,-5.407,major,0.0615,122.96,4,0.232,Stop Being Yourself
31,199.387,0.138,0.687,0.902,0,1,0.198,-5.781000000000001,minor,0.198,139.876,4,0.493,Stop Me
39,273,1.06e-4,0.426,0.8490000000000001,0.158,6,0.37,-5.912999999999999,major,0.0366,174.956,4,0.298,Stories Can Wait - Original Mix
